Código;NOMBRE;"Agua
%";"Kcal.
Energía";"g
Proteina";"g
Grasa Total";"g
Carbo-hidratos";"g
Fibra Diet.
total";"g
Ceniza";"mg
Calcio";"mg
Fosforo";"mg
Hierro";"mg
Tiamina";"mg
Riboflavina";"mg
Niacina";"mg
Vit. C";"mcg
Vit. A Equiv.
Retinol";"g
Ác. grasos
mono-insat.";"g
Ác. grasos
poli-insat.";"g
Ác. Grasos
saturados";"mg
Colesterol";"mg
Potasio";"mg
Sodio";"mg
Zinc";"mg
Magnesio";"mg
Vit. B6";"mcg
Vit. B12";"mcg
Ac. Fólico";"mcg
Folato
Equiv. FD";"%
Fracción
Comestible"
14001;GALLETAS DULCES, CONOS PARA HELADO;5.30;417;8.10;6.90;79.00;3.00;0.70;25;97;3.60;0.25;0.35;4.43;0;0;1.85;3.26;1.22;0;112;143;0.67;26;0.03;0.00;168;291;1.00
14004;GALLETAS DULCES, DE CHOCOLATE;4.50;433;6.60;14.20;72.40;3.40;2.00;31;132;4.01;0.20;0.27;2.86;0;3;4.86;4.15;4.24;2;210;580;1.09;53;0.05;0.09;50;96;1.00
14005;GALLETAS DULCES, DE CHOCOLATE C/RELLENO;2.22;466;5.33;19.08;71.64;2.90;1.74;21;92;3.93;0.16;0.14;2.67;0;0;10.63;2.26;3.68;0;187;483;0.98;48;0.00;0.03;48;87;1.00
14003;GALLETAS DULCES, SIMPLES C/RELLENO;2.20;483;4.50;20.00;72.10;1.50;1.20;27;75;2.21;0.26;0.24;2.69;0;0;8.44;7.55;2.98;0;91;349;0.40;14;0.02;0.00;46;82;1.00
14002;GALLETAS DULCES, SIMPLES TIPO MARIA;4.80;478;5.10;21.10;67.90;0.80;1.20;21;80;2.14;0.23;0.21;2.69;0;26;11.84;2.66;5.43;51;63;357;0.43;12;0.06;0.19;42;82;1.00
14006;GALLETAS DULCES, TIPO WAFLE;5.10;441;5.00;15.20;73.60;1.90;1.10;48;104;2.38;0.28;0.32;3.11;0;8;6.54;3.89;3.84;51;97;312;0.36;14;0.07;0.13;51;96;1.00
14007;GALLETAS DULCES, TIPO WAFLE C/RELLENO;1.00;511;4.10;24.30;70.10;0.60;0.50;18;56;1.95;0.10;0.20;2.43;0;0;10.33;9.16;3.62;0;59;147;0.35;11;0.01;0.00;45;84;1.00
9023;GARBANZO, ENLATADO;69.69;119;4.95;1.14;22.62;4.40;1.61;32;90;1.35;0.03;0.03;0.14;4;1;0.26;0.51;0.12;0;172;299;1.06;29;0.47;0.00;0;67;1.00
9022;GARBANZO, GRANO SECO;11.53;364;19.30;6.04;60.65;17.40;2.48;105;366;6.24;0.48;0.21;1.54;4;3;1.36;2.69;0.63;0;875;24;3.43;115;0.54;0.00;0;557;1.00
18011;GELATINA, TODO SABOR, POLVO;1.00;381;7.80;0.00;90.50;0.00;0.70;3;141;0.13;0.00;0.04;0.01;0;0;0.00;0.00;0.00;0;7;466;0.01;2;0.00;0.00;0;3;1.00
18012;GELATINA, TODO SABOR, PREPARADA C/AGUA;84.39;62;1.22;0.00;14.19;0.00;0.20;3;22;0.02;0.00;0.01;0.00;0;0;0.00;0.00;0.00;0;1;75;0.01;1;0.00;0.00;0;1;1.00
11087;GENGIBRE O JENGIBRE;78.89;80;1.82;0.75;17.77;2.00;0.77;16;34;0.60;0.03;0.03;0.75;5;0;0.15;0.15;0.20;0;415;13;0.34;43;0.16;0.00;0;11;0.93
15008;GOMA DE MASCAR (CHICLE) CON AZÚCAR;2.60;247;0.00;0.30;66.08;2.40;0.40;0;0;0.00;0.00;0.00;0.00;0;0;0.08;0.14;0.04;0;2;1;0.00;0;0.00;0.00;0;0;1.00
15033;GOMA DE MASCAR (CHICLE) SIN AZÚCAR;3.50;268;0.00;0.40;94.80;2.40;1.30;20;0;0.00;0.00;0.00;0.00;0;0;0.09;0.23;0.06;0;0;7;0.00;0;0.00;0.00;0;0;1.00
12046;GRANADA ROJA;80.97;68;0.95;0.30;17.17;0.60;0.61;3;8;0.30;0.03;0.03;0.30;6;5;0.05;0.06;0.04;0;259;3;0.12;3;0.10;0.00;0;6;0.56
12047;GRANADILLA DULCE, FRUTA;76.30;94;2.40;2.80;17.30;;1.20;10;64;0.90;0.00;0.11;1.60;20;28;;;;0;348;28;;;0.06;;20;;0.73
12048;GRANADILLA DULCE, JUGO NATURAL;86.00;51;1.10;0.10;11.90;;0.90;7;30;0.80;0.00;0.10;2.10;20;;;;;;;;;;;;;;1.00
12155;GRANADILLA REAL/BADEA, JUGO;87.90;44;0.90;0.20;10.10;;0.90;10;22;0.60;0.00;0.11;2.70;20;;;;;;;;;;;;;;1.00
12049;GRANADILLA REAL/BADEA, PULPA;94.40;20;0.70;0.20;4.30;;0.40;14;17;0.80;0.00;0.03;3.80;15;7;;;;;;;;;;;;;0.58
16023;GRASA DE POLLO;0.20;900;0.00;99.80;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0.00;0;0;44.70;20.90;29.80;85;0;0;0.00;0;0.00;0.00;0;0;1.00
12050;GUANABANA/GUANABA;81.16;66;1.00;0.30;16.84;3.30;0.70;14;27;0.60;0.07;0.05;0.90;21;0;0.09;0.07;0.05;0;278;14;0.10;21;0.06;0.00;0;14;0.67
11088;GUANDU/GANDUL, GRANO VERDE;65.88;136;7.20;1.64;23.88;5.10;1.40;42;127;1.60;0.40;0.17;2.20;39;3;0.01;0.87;0.35;0;552;5;1.04;68;0.07;0.00;0;173;0.48
9024;GUANDÚ/GANDUL/FRIJOL DE PALO, GRANO SECO;10.59;343;21.70;1.49;62.78;15.00;3.45;130;367;5.23;0.64;0.19;2.96;0;1;0.01;0.81;0.33;0;1392;17;2.76;183;0.28;0.00;0;456;1.00
12051;GUAPINOL/CURBARIL;14.60;309;5.90;2.20;75.30;;2.00;28;143;3.20;0.23;0.17;4.10;11;;;;;;;;;;;;;;0.58
17052;GUARAPO;93.40;42;0.10;0.00;6.00;;0.50;25;30;1.20;0.01;0.02;0.10;0;;;;;;;;;;;;;;1.00
12052;GUAYABA MADURA;86.10;51;0.80;0.60;11.90;;;20;;0.30;0.05;0.05;1.20;183;32;0.05;0.18;0.17;0;284;3;0.23;10;0.14;0.00;;;0.82
12053;GUAYABA VERDE;74.20;95;1.00;1.20;22.80;4.90;0.80;41;27;0.70;0.04;0.03;0.73;48;32;0.05;0.18;0.17;0;284;3;0.23;;0.14;0.00;;;1.00
12055;GUINDA O CEREZA DULCE, FRUTA EN ALMIBAR, ENVASADA;75.66;91;0.73;0.10;23.27;1.10;0.25;10;10;1.30;0.02;0.04;0.17;2;36;0.03;0.03;0.02;0;93;7;0.06;6;0.04;0.00;0;8;1.00
12054;GUINDA O CEREZA DULCE, FRUTA FRESCA;82.25;63;1.06;0.20;16.01;2.10;0.48;13;21;0.36;0.03;0.03;0.15;7;3;0.05;0.05;0.04;0;222;0;0.07;11;0.05;0.00;0;4;0.90
12059;GUINEO MAICENA;77.20;85;0.60;1.10;20.50;;0.60;15;28;0.90;0.10;0.08;0.51;22;766;;;;;;;;;;;;;0.69
12056;GUINEO MAJONCHO/CUADRADO;66.20;120;1.10;0.40;31.40;;0.90;8;33;0.80;0.06;0.03;0.63;22;62;;;;;370;1;0.17;;0.50;0.00;22;;0.47
12058;GUINEO MANZANO O DATIL;70.50;104;1.10;0.20;27.40;;0.80;8;24;0.60;0.04;0.04;0.69;13;14;;;;;370;1;0.17;;0.50;0.00;22;;0.82
12057;GUINEO MORADO;69.70;106;1.40;0.20;27.70;;1.00;12;20;0.50;0.04;0.04;0.66;10;42;;;;;370;1;0.16;;0.50;0.00;22;;0.52
9025;HABA BLANCA, GRANO SECO;12.00;331;25.40;1.30;57.10;;4.20;96;343;4.90;0.46;0.15;2.10;;;;;;;;;;;;;;;0.80
11090;HABA BLANCA, GRANO VERDE;78.50;82;6.90;0.50;13.30;;0.80;33;66;1.20;0.22;0.10;2.00;32;;;;;;502;12;;;;;;;0.44
9026;HABA SECA, GRANO CRUDO;10.98;341;26.12;1.53;58.29;25.00;3.08;103;421;6.70;0.56;0.33;2.83;1;3;0.30;0.63;0.25;0;1062;13;3.14;192;0.37;0.00;0;423;1.00
9028;HABA SECA, GRANO TOSTADO;5.30;366;26.40;2.00;63.30;;3.00;60;479;6.80;0.21;0.35;2.40;2;;;;;;;;;;;;;;0.82
9027;HABA SECA, HARINA;7.30;348;27.60;1.90;58.10;;;78;;18.20;0.45;0.29;2.00;0;5;0.26;0.50;0.22;0;1062;13;3.14;192;0.37;0.00;423;;1.00
11089;HABA, GRANO VERDE;81.00;72;5.60;0.60;11.70;4.20;1.10;22;95;1.90;0.17;0.11;1.50;33;18;0.02;0.31;0.14;0;250;50;0.58;38;0.04;0.00;0;96;0.97
21035;HAMBURGUESA,GRANDEC/VEGETALES C/COND.;55.70;235;11.85;12.55;18.35;;1.56;44;107;2.26;0.19;0.17;3.34;1;11;5.24;1.01;4.78;40;220;378;2.24;20;0.15;1.09;21;53;1.00
21034;HAMBURGUESA,GRANDES/VEGETALES S/COND.;42.10;311;16.51;16.73;23.16;;1.50;54;128;2.61;0.21;0.21;4.56;0;0;7.21;1.56;6.12;52;195;346;3.00;20;0.17;1.50;21;59;1.00
21031;HAMBURGUESA,REGULARC/VEGETALES C/COND.;49.41;254;11.74;12.25;24.81;;1.78;57;113;2.39;0.21;0.18;3.35;2;4;4.81;2.34;3.76;24;206;458;1.87;20;0.11;0.80;30;68;1.00
21033;HAMBURGUESA,REGULARDOBLE CARNE, C/VEGETALES C/COND.;50.51;268;14.80;15.10;18.02;;1.57;43;132;2.58;0.16;0.19;3.13;1;1;6.57;1.29;5.58;48;245;345;2.70;21;0.17;1.55;18;52;1.00
21032;HAMBURGUESA,REGULARDOBLE CARNE, S/VEGETALES S/COND.;41.10;309;17.00;15.85;24.39;;1.65;49;133;2.59;0.19;0.21;4.69;0;0;6.88;1.33;5.90;56;206;315;3.25;21;0.18;1.66;23;60;1.00
21030;HAMBURGUESA,REGULARS/VEGETALES S/COND.;37.55;305;13.69;13.13;33.90;;1.73;70;114;2.67;0.37;0.30;4.13;0;0;6.06;1.02;4.60;39;161;430;2.22;21;0.07;0.99;31;81;1.00
13025;HARINA DE ARROZ BLANCO;11.89;366;5.95;1.42;80.13;2.40;0.61;10;98;0.35;0.14;0.02;2.59;0;0;0.44;0.38;0.39;0;76;0;0.80;35;0.44;0.00;0;4;1.00
13026;HARINA DE CENTENO;9.85;354;9.39;1.77;77.49;14.60;1.50;24;207;2.12;0.29;0.11;1.73;0;0;0.21;0.77;0.20;0;340;3;1.99;75;0.27;0.00;0;19;1.00
13027;HARINA DE CEREALES MIXTOS;9.20;376;7.70;2.30;79.40;;1.40;47;163;7.70;0.15;0.10;4.91;;;;;;;;;;;;;;;1.00
13110;HARINA DE MAÍZ (PL 480 );11.60;366;8.50;1.70;77.70;7.40;0.60;110;84;2.90;0.44;0.26;3.53;0;662;;;;;162;3;0.70;40;0.30;0.00;;;1.00
13031;HARINA DE MAÍZ AMARILLO NO TRATADO;10.91;361;6.93;3.86;76.85;9.60;1.45;7;272;2.38;0.25;0.08;1.90;0;0;1.02;1.76;0.54;0;315;5;1.73;93;0.37;0.00;0;25;1.00
13035;HARINA DE MAÍZ AMARILLO PILADO, ENRIQUECIDA;11.59;366;8.48;1.65;77.68;7.40;0.60;5;84;4.13;0.71;0.41;5.03;0;11;0.41;0.71;0.22;0;162;3;0.72;40;0.26;0.00;185;363;1.00
13034;HARINA DE MAÍZ AMARILLO PILADO, S/ENRIQUECER;11.59;366;8.48;1.65;77.68;7.40;0.60;5;84;1.10;0.14;0.05;1.00;0;11;0.41;0.71;0.22;0;162;3;0.72;40;0.26;0.00;0;48;1.00
13032;HARINA DE MAÍZ BLANCO NO TRATADO;10.91;361;6.93;3.86;76.85;13.40;1.45;7;272;2.38;0.25;0.08;1.90;0;11;1.02;1.76;0.54;0;315;5;1.73;93;0.37;0.00;0;25;1.00
13037;HARINA DE MAÍZ BLANCO PILADO, ENRIQUECIDA;11.59;366;8.48;1.65;77.68;7.40;0.60;5;84;4.13;0.71;0.41;5.03;0;0;0.41;0.71;0.22;0;162;3;0.72;40;0.26;0.00;185;363;1.00
13036;HARINA DE MAÍZ BLANCO PILADO, S/ENRIQUECER;11.59;366;8.48;1.65;77.68;7.40;0.60;5;84;1.10;0.14;0.05;1.00;0;0;0.41;0.71;0.22;0;162;3;0.72;40;0.26;0.00;0;48;1.00
13111;HARINA DE MAÍZ C/SOYA, FORTIFICADA, (PL480);10.94;360;14.90;1.60;71.10;8.92;1.40;110;173;2.90;0.44;0.26;3.53;0;662;;;;;495;6;1.00;78;0.30;0.00;;;1.00
13033;HARINA DE MAÍZ NIXTAMALIZADO, MASA SECA;9.03;365;9.34;3.78;76.27;9.60;1.57;141;223;7.21;1.43;0.75;9.84;0;0;1.00;1.72;0.53;0;298;5;1.78;110;0.37;0.00;209;380;1.00
13043;HARINA DE TRIGO C/SOYA 12% (PL 480);;355;16.50;1.40;;;;211;;4.80;0.66;0.36;4.60;0;;;;;;;;;;;;;;1.00
13041;HARINA DE TRIGO ENRIQUECIDA, PARA PAN;13.36;361;11.98;1.66;72.53;2.40;0.47;15;97;4.41;0.81;0.51;7.55;0;0;0.14;0.73;0.24;0;100;2;0.85;25;0.04;0.00;150;288;1.00
13042;HARINA DE TRIGO ENRIQUECIDA, PARA REPOSTERIA;12.51;362;8.20;0.86;78.03;1.70;0.39;14;85;7.32;0.89;0.43;6.79;0;0;0.07;0.38;0.13;0;105;2;0.62;16;0.03;0.00;138;282;1.00
13039;HARINA DE TRIGO ENRIQUECIDA, TODO USO;11.92;364;10.33;0.98;76.31;2.70;0.47;15;108;4.64;0.79;0.49;5.90;0;0;0.09;0.41;0.16;0;107;2;0.70;22;0.04;0.00;154;291;1.00
13040;HARINA DE TRIGO S/ENRIQUECER, PARA PAN;13.36;361;11.98;1.66;72.53;2.40;0.47;15;97;0.90;0.08;0.06;1.00;0;0;0.14;0.73;0.24;0;100;2;0.85;25;0.04;0.00;0;33;1.00
13038;HARINA DE TRIGO, S/ENRIQUECER, TODO USO;11.92;364;10.33;0.98;76.31;2.70;0.47;15;108;1.17;0.12;0.04;1.25;0;0;0.09;0.41;0.16;0;107;2;0.70;22;0.04;0.00;0;26;1.00
13088;HARINA PARA PANCAKES (C/ MANTEQUILLA&LECHE);9.10;355;10.00;1.70;73.60;5.40;5.60;342;627;3.05;0.61;0.37;3.76;0;0;0.32;0.73;0.25;0;191;1310;0.84;31;0.18;0.00;127;225;1.00
18017;HELADO-CREMA O ICE CREAM, CHOCOLATE;55.70;216;3.80;11.00;28.20;1.20;1.00;109;107;0.93;0.04;0.19;0.23;1;118;3.21;0.41;6.80;34;249;76;0.58;29;0.05;0.29;0;16;1.00
18036;HELADO-CREMA O ICE CREAM, CHOCOLATE, SIN GRASA;63.20;136;3.89;2.17;30.18;5.80;0.56;126;;0.84;;;;1;;;;1.38;7;;75;;;;;;;1.00
18018;HELADO-CREMA O ICE CREAM, FRESA;60.00;192;3.20;8.40;27.60;0.90;0.70;120;100;0.21;0.05;0.25;0.17;8;96;;;5.19;29;188;60;0.34;14;0.05;0.30;0;12;1.00
18019;HELADO-CREMA O ICE CREAM, VAINILLA;61.00;201;3.50;11.00;23.60;0.70;0.90;128;105;0.09;0.04;0.24;0.12;1;118;2.97;0.45;6.79;44;199;80;0.69;14;0.05;0.39;0;5;1.00
18038;HELADO-CREMA O ICE CREAM, VAINILLA, SIN AZÚCAR;67.86;143;3.68;6.20;21.92;0.50;0.84;133;;0.09;;;;1;;;;3.90;18;;66;;;;;;;1.00
18037;HELADO-CREMA O ICE CREAM, VAINILLA, SIN GRASA;63.42;137;3.30;2.20;30.51;5.40;0.57;122;;0.09;;;;1;;;;1.41;8;;73;;;;;;;1.00
18014;HELADO-NIEVE, DISTINTAS FRUTAS, COMERCIAL;66.90;128;0.40;0.00;32.60;0.00;0.00;2;1;0.16;0.00;0.00;0.01;1;0;0.00;0.00;0.00;0;3;22;0.02;1;0.00;0.00;0;0;1.00
18013;HELADO-NIEVE, DISTINTAS FRUTAS, NO COMERCIAL;;113;0.05;0.02;29.17;0.14;0.09;3;1;0.09;0.01;0.01;0.02;7;279;0.01;0.02;0.00;0;13;0;0.01;2;0.01;0.00;1;;1.00
18015;HELADO-NIEVE, LECHE;;142;1.15;1.22;32.58;0.00;0.27;55;30;0.14;0.01;0.07;0.04;0;320;0.35;0.04;0.73;5;53;17;0.13;5;0.01;0.13;2;;1.00
18016;HELADO-NIEVE, SABOR ARTIFICIAL;88.80;44;0.00;0.20;11.00;;0.00;4;2;0.50;0.06;0.01;0.00;4;;;;;;;;;;;;;;1.00
12060;HICACO/ICACO;86.30;47;0.40;0.10;12.40;;0.80;38;17;0.60;0.04;0.03;0.30;9;0;;;;;;;;;;;;;0.49
22013;HIERBA BUENA, FRESCA;85.55;44;3.29;0.73;8.41;6.80;2.03;199;60;11.87;0.08;0.17;0.95;13;203;0.03;0.39;0.19;0;458;30;1.09;63;0.16;0.00;0;105;0.41
22014;HIERBA BUENA, SECA;11.30;285;19.93;6.03;52.04;29.80;10.70;1488;276;87.47;0.29;1.42;6.56;0;529;0.21;3.26;1.58;0;1924;344;2.41;602;2.58;0.00;0;530;1.00
11091;HIERBA SAN NICOLAS/VERDOLAGA SILVESTRE;93.00;19;2.20;0.30;3.10;;1.40;48;31;3.20;0.08;0.09;0.40;17;;;;;;;;;;;;;;0.52
11092;HIERBABUENA;85.55;44;3.29;0.73;8.41;6.80;2.03;199;60;11.87;0.08;0.17;0.95;13;203;0.03;0.39;0.19;0;458;30;1.09;63;0.16;0.00;0;105;0.41
11093;HIERBAMORA/MACUY;85.00;45;5.10;0.80;7.30;4.34;1.80;226;74;12.60;0.20;0.35;0.97;92;34;;;;0;;;;;;;;;0.51
12064;HIGO, FRUTA DESHIDRATADA;30.05;249;3.30;0.93;63.87;9.80;1.86;162;67;2.03;0.09;0.08;0.62;1;0;0.16;0.34;0.14;0;680;10;0.55;68;0.11;0.00;0;9;0.96
12063;HIGO, FRUTA EN ALMIBAR, ENVASADA SOL&LIQ;76.33;88;0.38;0.10;22.90;2.20;0.29;27;10;0.28;0.02;0.04;0.43;1;2;0.02;0.05;0.02;0;99;1;0.11;10;0.07;0.00;0;2;1.00
12061;HIGO, FRUTA MADURA;79.11;74;0.75;0.30;19.18;2.90;0.66;35;14;0.37;0.06;0.05;0.40;2;7;0.07;0.14;0.06;0;232;1;0.15;17;0.11;0.00;0;6;0.99
12062;HIGO, FRUTA VERDE;87.70;42;1.60;0.20;9.80;;0.70;52;34;0.70;0.04;0.07;0.40;20;41;0.07;0.14;0.06;0;232;1;0.15;;0.11;0.00;;;0.96
21037;HILACHAS DE RES, GUATEMALA;83.50;65;5.10;1.00;8.90;;1.50;20;70;0.90;0.06;0.18;1.43;10;;;;;;;;;;;;;;1.00
14071;HOJALDRE;10.00;370;2.40;2.00;85.50;;0.10;14;43;1.50;0.01;0.06;0.30;0;52;;;;;;;;;;;;;1.00
14012;HOJALDRE DE PANAMÁ;9.50;474;8.30;21.80;60.10;;0.30;13;69;2.30;0.35;0.21;2.80;0;0;;;;;;;;;;;;;1.00
11094;HOJAS SANTA MARIA, HOJA SANTA;82.20;57;3.90;1.40;10.10;;2.40;257;52;5.60;0.12;0.24;0.90;60;287;;;;;;;;;;;;;1.00
11096;HONGOS COCIDOS S/SAL, ESCURRIDOS;91.08;28;2.17;0.47;5.29;2.20;0.99;6;87;1.74;0.07;0.30;4.46;4;0;0.01;0.18;0.06;0;356;2;0.87;12;0.09;0.00;0;18;1.00
11095;HONGOS CRUDOS;92.43;22;3.09;0.34;3.28;1.00;0.85;3;86;0.50;0.08;0.40;3.61;2;0;0.00;0.16;0.05;0;318;5;0.52;9;0.10;0.04;0;16;0.97
11098;HONGOS DE SAN JUAN, DE GUATEMALA;93.60;12;2.00;0.40;3.20;;0.80;3;44;3.20;0.01;0.34;1.05;1;0;0.01;0.17;0.06;0;370;4;0.73;;0.10;0.00;21;;1.00
11097;HONGOS ENLATADOS, SÓLIDOS;91.08;25;1.87;0.29;5.09;2.40;1.67;11;66;0.79;0.09;0.02;1.59;0;0;0.00;0.11;0.04;0;129;425;0.72;15;0.06;0.00;0;12;1.00
21121;HOT DOG, CON CHILI;47.80;260;11.85;11.79;27.45;;1.10;17;168;2.88;0.19;0.35;3.28;2;3;5.78;1.04;4.26;45;146;421;0.68;9;0.04;0.26;20;78;1.00
21120;HOT DOG, SIMPLE;53.96;247;10.60;14.84;18.40;;2.20;24;99;2.36;0.24;0.28;3.72;0;0;6.99;1.74;5.21;45;146;684;2.02;13;0.05;0.52;19;62;1.00
21038;HUEVOS, COCIDOS O DUROS;74.62;155;12.58;10.61;1.12;0.00;1.08;50;172;1.19;0.07;0.51;0.06;0;169;4.08;1.41;3.27;424;126;124;1.05;10;0.12;1.11;0;44;0.88
21039;HUEVOS, FRITOS O ESTRELLADOS;69.13;201;13.63;15.31;0.88;0.00;1.05;59;208;1.98;0.08;0.52;0.08;0;198;6.35;2.66;4.29;457;147;204;1.20;13;0.16;1.39;0;51;1.00
21041;HUEVOS, OMELET C/JAMÓN Y QUESO;64.42;222;15.42;16.67;1.56;0.00;2.14;128;238;1.39;0.15;0.48;0.69;3;;6.28;2.38;6.08;371;152;498;1.53;14;0.16;0.90;32;;1.00
21040;HUEVOS, OMELET SIMPLE;75.83;153;10.62;12.02;0.69;0.00;0.84;47;162;1.54;0.06;0.40;0.06;0;155;4.99;2.10;3.37;356;114;161;0.93;10;0.12;1.09;0;39;1.00
21042;HUEVOS, REVUELTOS O PICADOS;66.70;212;13.84;16.18;2.08;0.00;1.20;57;242;2.59;0.08;0.52;0.21;3;223;5.89;1.97;6.15;426;147;224;1.66;14;0.19;1.01;0;56;1.00
12065;INJERTO O ZAPOTE VERDE;68.40;110;1.60;0.20;28.60;;1.20;23;28;0.70;0.01;0.03;1.90;43;;;;;;;;;;;;;;0.59
11099;IZOTE/ITABO, COGOLLOS;90.20;30;1.20;0.30;6.40;;1.90;342;24;0.90;0.20;0.04;0.30;26;;;;;;;;;;;;;;1.00
11100;IZOTE/ITABO, FLORES;83.20;61;2.00;0.30;13.70;;0.80;34;69;1.40;0.16;0.15;1.50;393;;;;;;;;;;;;;;0.97
15019;JALEAS TODA VARIEDAD;29.77;266;0.15;0.02;69.95;1.00;0.12;7;6;0.19;0.00;0.03;0.04;1;0;0.00;0.00;0.00;0;54;30;0.03;6;0.02;0.00;0;2;1.00
17053;JAMAICA ROSA, FLORES SECAS PARA BEBIDA;9.20;304;7.20;2.60;74.10;;6.90;659;273;9.00;0.12;0.28;3.80;7;;;;;;;;;;;;;;1.00
15032;JARABE DIETETICO;50.00;40;0.80;0.00;49.20;3.00;0.07;0;0;0.00;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;21;0.00;0;0.00;0.00;0;0;1.00
15031;JARABE O SIROPE DE MAÍZ, ALTO CONT. FRUCTOSA;24.00;281;0.00;0.00;76.00;0.00;0.00;0;0;0.03;0.00;0.02;0.00;0;0;0.00;0.00;0.00;0;0;2;0.02;0;0.00;0.00;0;0;1.00
15020;JARABE O SIROPE, MAÍZ, OBSCURO;22.01;286;0.00;0.00;77.59;0.00;0.40;18;11;0.37;0.01;0.01;0.02;0;0;0.00;0.00;0.00;0;44;155;0.04;8;0.01;0.00;0;0;1.00
15021;JARABE O SIROPE, MAPLE;32.11;261;0.00;0.20;67.09;0.00;0.60;67;2;1.20;0.01;0.01;0.03;0;0;0.06;0.10;0.04;0;204;9;4.16;14;0.00;0.00;0;0;1.00
11178;JÍCAMA COCIDA;90.07;38;0.72;0.09;8.82;;0.30;11;16;0.57;0.02;0.03;0.19;14;1;;;;0;135;4;0.15;11;0.04;0.00;0;8;1.00
11101;JÍCAMA CRUDA;90.07;38;0.72;0.09;8.82;4.90;0.30;12;18;0.60;0.02;0.03;0.20;20;1;0.00;0.04;0.02;0;150;4;0.16;12;0.04;0.00;0;12;0.92
12067;JOCOTE CIRUELO/JOCOTE DE CORONA;76.20;83;0.90;0.10;22.00;;0.80;22;40;0.60;0.07;0.03;1.00;45;;;;;;;;;;;;;;0.66
12066;JOCOTE COMUN/JOBO, AMARILLO O ROJO;82.70;70;0.80;2.10;13.80;;0.60;26;31;2.20;0.08;0.06;0.50;28;76;;;;;;;;;0.20;;;;0.66
12068;JOCOTE TRONADOR/JOBO TRONADOR;70.40;102;1.40;0.10;26.70;;1.40;34;73;3.00;0.10;0.05;0.94;51;;;;;;;;;;;;;;0.67
12069;KIWI, FRUTA FRESCA;83.07;61;1.14;0.52;14.66;3.00;0.61;34;34;0.31;0.03;0.03;0.34;93;4;0.05;0.29;0.03;0;312;3;0.14;17;0.06;0.00;0;25;0.86
11102;LABLAB/FRIJOL TREPADOR, GRANO VERDE;79.40;80;3.40;0.40;15.90;;0.90;55;54;1.60;0.08;0.13;1.40;28;5;0.09;0.01;0.09;0;252;2;0.37;;0.02;0.00;0;62;0.41
11103;LAUREL REAL, HOJAS VERDES;45.20;188;4.20;1.20;47.10;;2.30;187;70;5.30;0.04;0.21;1.70;54;;;;;;;;;;;;;;0.90
11104;LAUREL, HOJAS SECAS;8.00;329;13.70;7.00;66.40;;4.90;803;114;15.00;0.10;0.65;2.50;;;;;;;;;;;;;;;1.00
17089;LECHE DE SOYA, POLVO (ATOMIZADA);3.40;512;37.90;30.00;22.60;;6.10;329;7;5.90;0.91;0.26;1.50;;10;;;;;;;;;;;;;1.00
11105;LECHUGA ARREPOLLADA (ICEBERG);95.64;14;0.90;0.14;2.97;1.20;0.36;18;20;0.41;0.04;0.03;0.12;3;25;0.01;0.07;0.02;0;141;10;0.15;7;0.04;0.00;0;29;0.95
11106;LECHUGA NO ARREPOLLADA (BUTTERHEAD);95.63;13;1.35;0.22;2.23;1.10;0.57;35;33;1.24;0.06;0.06;0.36;4;166;0.01;0.12;0.03;0;238;5;0.20;13;0.08;0.00;0;73;0.74
11179;LECHUGA ROMANA;94.61;17;1.23;0.30;3.28;2.10;0.58;33;30;0.97;0.07;0.07;0.31;24;290;0.01;0.16;0.04;0;247;8;0.23;14;0.07;0.00;0;136;0.94
9029;LENTEJA SECA, GRANO;10.40;353;25.80;1.06;60.08;30.50;2.67;56;451;7.54;0.87;0.21;2.61;4;2;0.19;0.52;0.16;0;955;6;4.78;122;0.54;0.00;0;479;1.00
9030;LENTEJA SECA, HARINA;10.00;349;24.30;1.40;62.10;;2.20;69;362;7.20;0.47;0.34;2.40;0;;;;;;;;;;;;;;1.00
14013;LEVADURA PARA PAN, PASTILLAS;69.00;105;8.40;1.90;18.10;8.10;1.80;19;336;3.25;1.88;1.13;12.30;0;0;1.05;0.00;0.24;0;601;30;9.97;40;0.43;0.01;0;785;1.00
12071;LIMA DULCE, FRUTA;88.26;30;0.70;0.20;10.54;2.80;0.30;33;18;0.60;0.03;0.02;0.20;29;2;0.02;0.05;0.02;0;102;2;0.11;6;0.04;0.00;0;8;0.84
12072;LIMA DULCE, JUGO NATURAL;90.79;25;0.42;0.07;8.42;0.40;0.31;14;14;0.09;0.03;0.01;0.14;30;2;0.01;0.02;0.01;0;117;2;0.08;8;0.04;0.00;0;10;
12070;LIMA LIMÓN/LIMÓN DULCE;91.00;32;0.40;1.40;7.00;;0.20;24;14;0.40;0.03;0.02;0.20;40;0;;;;;;;;;;;;;0.60
12073;LIMÓN AGRIO, FRUTA SIN PIEL;88.98;29;1.10;0.30;9.32;2.80;0.30;26;16;0.60;0.04;0.02;0.10;53;1;0.01;0.09;0.04;0;138;2;0.06;8;0.08;0.00;0;11;0.53
